sample-id	year	season	sample location	location_filter	condition	locality	betaplus2	lab	betaplus	ID-sample location	old-ids	cond_year
NEU-004-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-004-A	WG 2019
NEU-004-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-004-A	WG 2021
NEU-004-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-004-B	WG 2019
NEU-004-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-004-B	WG 2021
NEU-005-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-005-A	WG 2019
NEU-005-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-005-A	WG 2021
NEU-005-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-005-B	WG 2019
NEU-005-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-005-B	WG 2021
NEU-006-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-006-A	WG 2019
NEU-006-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-006-A	WG 2021
NEU-006-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-006-B	WG 2019
NEU-006-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-006-B	WG 2021
NEU-007-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-007-A	WG 2019
NEU-007-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-007-A	WG 2021
NEU-007-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-007-B	WG 2019
NEU-007-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-007-B	WG 2021
NEU-008-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-008-A	WG 2019
NEU-008-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-008-A	WG 2021
NEU-008-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-008-B	WG 2019
NEU-008-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-008-B	WG 2021
NEU-009-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-009-A	WG 2019
NEU-009-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-009-A	WG 2021
NEU-009-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-009-B	WG 2019
NEU-009-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-009-B	WG 2021
NEU-010-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-010-A	WG 2019
NEU-010-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-010-A	WG 2021
NEU-010-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-010-B	WG 2019
NEU-010-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-010-B	WG 2021
NEU-011-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-011-A	WG 2019
NEU-011-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-011-A	WG 2021
NEU-011-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-011-B	WG 2019
NEU-011-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-011-B	WG 2021
NEU-012-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-012-A	WG 2019
NEU-012-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-012-A	WG 2021
NEU-012-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-012-B	WG 2019
NEU-012-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-012-B	WG 2021
NEU-013-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-013-A	WG 2019
NEU-013-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-013-A	WG 2021
NEU-013-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-013-B	WG 2019
NEU-013-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-013-B	WG 2021
NEU-014-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-014-A	WG 2019
NEU-014-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-014-A	WG 2021
NEU-014-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-014-B	WG 2019
NEU-014-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-014-B	WG 2021
NEU-015-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-015-A	WG 2019
NEU-015-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-015-A	WG 2021
NEU-015-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-015-B	WG 2019
NEU-015-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-015-B	WG 2021
NEU-016-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-016-A	WG 2019
NEU-016-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-016-A	WG 2021
NEU-016-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-016-B	WG 2019
NEU-016-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-016-B	WG 2021
NEU-017-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-017-A	WG 2019
NEU-017-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-017-A	WG 2021
NEU-017-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-017-B	WG 2019
NEU-017-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-017-B	WG 2021
NEU-018-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-018-A	WG 2019
NEU-018-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-018-A	WG 2021
NEU-018-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-018-B	WG 2019
NEU-018-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-018-B	WG 2021
NEU-019-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-019-A	WG 2019
NEU-019-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-019-A	WG 2021
NEU-019-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-019-B	WG 2019
NEU-019-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-019-B	WG 2021
NEU-020-A	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-020-A	WG 2019
NEU-020-A-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-020-A	WG 2021
NEU-020-B	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-020-B	WG 2019
NEU-020-B-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-020-B	WG 2021
NEU-FO1	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-F01	WG 2019
NEU-F-01-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-F01	WG 2021
NEU-FO2	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-F02	WG 2019
NEU-F-02-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-F02	WG 2021
NEU-FO3	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-F03	WG 2019
NEU-F-03-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-F03	WG 2021
NEU-F04	2019	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2019		Neuhüttenwiese 2019	NEU	NEU-F04	WG 2019
NEU-F-04-2021	2021	winter	Neuhüttenwiese	ok	WG	Neuhüttenwiese	Neuhüttenwiese 2021		Neuhüttenwiese 2021	NEU	NEU-F04	WG 2021
R1				empty	rm	0	0		 			rm 
R10				empty	rm	0	0		 			rm 
R11				empty	rm	0	0		 			rm 
R12				empty	rm	0	0		 			rm 
R13				empty	rm	0	0		 			rm 
R14				empty	rm	0	0		 			rm 
R15				empty	rm	0	0		 			rm 
R16				empty	rm	0	0		 			rm 
R18				empty	rm	0	0		 			rm 
R2				empty	rm	0	0		 			rm 
R20				empty	rm	0	0		 			rm 
R22				empty	rm	0	0		 			rm 
R23				empty	rm	0	0		 			rm 
R24				empty	rm	0	0		 			rm 
R3				empty	rm	0	0		 			rm 
R4				empty	rm	0	0		 			rm 
R5				empty	rm	0	0		 			rm 
R6				empty	rm	0	0		 			rm 
R7				empty	rm	0	0		 			rm 
R8				empty	rm	0	0		 			rm 
R9				empty	rm	0	0		 			rm 
RE-001-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-001-A	FL 2019
RE-001-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-001-A-2021	FL 2021
RE-001-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-001-B	FL 2019
RE-001-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-001-B-2021	FL 2021
RE-002-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-002-A	FL 2019
RE-002-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-002-A-2021	FL 2021
RE-002-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-002-B	FL 2019
RE-002-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-002-B-2021	FL 2021
RE-003-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-003-A	FL 2019
RE-003-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-003-A-2021	FL 2021
RE-003-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-003-B	FL 2019
RE-003-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-003-B-2021	FL 2021
RE-004-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-004-A	FL 2019
RE-004-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-004-A-2021	FL 2021
RE-004-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-004-B	FL 2019
RE-004-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-004-B-2021	FL 2021
RE-005-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-005-A	FL 2019
RE-005-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-005-A-2021	FL 2021
RE-005-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-005-B	FL 2019
RE-005-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-005-B-2021	FL 2021
RE-006-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-006-A	FL 2019
RE-006-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-006-A-2021	FL 2021
RE-006-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-006-B	FL 2019
RE-006-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-006-B-2021	FL 2021
RE-007-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-007-A	FL 2019
RE-007-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-007-A-2021	FL 2021
RE-007-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-007-B	FL 2019
RE-007-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-007-B-2021	FL 2021
RE-008-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-008-A	FL 2019
RE-008-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-008-A-2021	FL 2021
RE-008-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-008-B	FL 2019
RE-008-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-008-B-2021	FL 2021
RE-009-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-009-A	FL 2019
RE-009-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-009-A-2021	FL 2021
RE-009-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-009-B	FL 2019
RE-009-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-009-B-2021	FL 2021
RE-010-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-010-A	FL 2019
RE-010-A-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-010-A-2021	FL 2021
RE-010-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-010-B	FL 2019
RE-010-B-2021	2021	winter	Reschbachtal	ok	FL	FL	FL 2021		Reschbachtal 2021	RE	RE-010-B-2021	FL 2021
RE-011-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-011-A	FL 2019
RE-011-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-011-B	FL 2019
RE-012-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-012-A	FL 2019
RE-012-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-012-B	FL 2019
RE-013-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-013-A	FL 2019
RE-013-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-013-B	FL 2019
RE-014-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-014-A	FL 2019
RE-014-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-014-B	FL 2019
RE-015-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-015-A	FL 2019
RE-015-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-015-B	FL 2019
RE-016-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-016-A	FL 2019
RE-016-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-016-B	FL 2019
RE-017-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-017-A	FL 2019
RE-017-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-017-B	FL 2019
RE-018-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-018-A	FL 2019
RE-018-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-018-B	FL 2019
RE-019-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-019-A	FL 2019
RE-019-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-019-B	FL 2019
RE-020-A	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-020-A	FL 2019
RE-020-B	2019	winter	Reschbachtal	ok	FL	FL	FL 2019		Reschbachtal 2019	RE	RE-020-B	FL 2019
RI-001-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-001-A	WG 2019
RI-001-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-001-A	WG 2021
RI-001-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-001-B	WG 2019
RI-001-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-001-B	WG 2021
RI-002-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-002-A	WG 2019
RI-002-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-002-A	WG 2021
RI-002-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-002-B	WG 2019
RI-002-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-002-B	WG 2021
RI-003-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-003-A	WG 2019
RI-003-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-003-A	WG 2021
RI-003-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-003-B	WG 2019
RI-003-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-003-B	WG 2021
RI-004-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-004-A	WG 2019
RI-004-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-004-A	WG 2021
RI-004-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-004-B	WG 2019
RI-004-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-004-B	WG 2021
RI-005-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-005-A	WG 2019
RI-005-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-005-A	WG 2021
RI-005-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-005-B	WG 2019
RI-005-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-005-B	WG 2021
RI-006-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-006-A	WG 2019
RI-006-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-006-A	WG 2021
RI-006-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-006-B	WG 2019
RI-006-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-006-B	WG 2021
RI-007-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-007-A	WG 2019
RI-007-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-007-A	WG 2021
RI-007-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-007-B	WG 2019
RI-007-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-007-B	WG 2021
RI-008-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-008-A	WG 2019
RI-008-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-008-A	WG 2021
RI-008-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-008-B	WG 2019
RI-008-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-008-B	WG 2021
RI-009-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-009-A	WG 2019
RI-009-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-009-A	WG 2021
RI-009-B	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-009-B	WG 2019
RI-009-B-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-009-B	WG 2021
RI-010-A	2019	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2019		Riedelhäng 2019	RI	RI-010-A	WG 2019
RI-010-A-2021	2021	winter	Riedelhäng	ok	WG	Riedelhäng	Riedelhäng 2021		Riedelhäng 2021	RI	RI-010-A	WG 2021
